3203	sp|B5FP83|YBHG_SALDC	28.520	277	184	4	45	316	37	304	2.83e-22	99.4
3203	sp|Q57RE0|YBHG_SALCH	28.520	277	184	4	45	316	37	304	2.83e-22	99.4
3203	sp|B5F095|YBHG_SALA4	28.520	277	184	4	45	316	37	304	2.83e-22	99.4
3203	sp|B5R785|YBHG_SALG2	28.520	277	184	4	45	316	37	304	3.15e-22	99.0
3203	sp|B5BC09|YBHG_SALPK	28.520	277	184	4	45	316	37	304	3.96e-22	99.0
3203	sp|Q5PG34|YBHG_SALPA	28.520	277	184	4	45	316	37	304	3.96e-22	99.0
3203	sp|B4TQW1|YBHG_SALSV	28.520	277	184	4	45	316	37	304	4.16e-22	98.6
3203	sp|A9MSW1|YBHG_SALPB	28.520	277	184	4	45	316	37	304	4.16e-22	98.6
3203	sp|B4T074|YBHG_SALNS	28.520	277	184	4	45	316	37	304	4.16e-22	98.6
3203	sp|B4TC72|YBHG_SALHS	28.520	277	184	4	45	316	37	304	4.16e-22	98.6
3203	sp|Q92V44|Y5573_RHIME	27.900	319	219	5	7	321	1	312	1.06e-17	86.3
3203	sp|P94851|AN36_HELPY	27.074	229	159	3	45	271	40	262	4.86e-16	81.6
3203	sp|Q9ZJD1|AN36_HELPJ	27.074	229	159	3	45	271	40	262	6.41e-16	81.3
3203	sp|P0DPR6|EMRA_ACIBT	23.443	273	183	6	44	306	50	306	3.71e-12	70.1
3209	sp|P39315|QOR2_ECOLI	55.705	149	66	0	3	151	132	280	3.55e-48	160
3210	sp|P39213|INSN_SHIDY	46.392	97	51	1	7	103	17	112	3.81e-27	99.0
3210	sp|P75679|INSN1_ECOLI	47.059	85	44	1	7	91	17	100	4.78e-22	86.7
3210	sp|P39212|INSN2_ECOLI	40.964	83	48	1	7	89	5	86	1.05e-18	76.6
3372	sp|P0AFQ2|YBHS_ECOLI	29.769	346	226	6	17	355	7	342	4.78e-42	154
3372	sp|P0AFQ3|YBHS_ECOL6	29.769	346	226	6	17	355	7	342	4.78e-42	154
3372	sp|P0AFQ4|YBHS_ECO57	29.769	346	226	6	17	355	7	342	4.78e-42	154
3372	sp|P0AFQ1|YBHR_SHIFL	26.361	349	238	6	27	369	11	346	9.14e-34	132
3372	sp|P0AFP9|YBHR_ECOLI	26.361	349	238	6	27	369	11	346	9.14e-34	132
3372	sp|P0AFQ0|YBHR_ECO57	26.361	349	238	6	27	369	11	346	9.14e-34	132
3372	sp|P37624|RBBA_ECOLI	26.685	356	242	7	17	363	539	884	1.63e-30	127
3372	sp|Q8T674|ABCGK_DICDI	21.467	368	280	4	16	380	343	704	1.49e-26	115
3372	sp|P0AGH2|YHHJ_SHIFL	27.665	394	240	11	16	389	2	370	1.48e-22	101
3372	sp|P0AGH1|YHHJ_ECOLI	27.665	394	240	11	16	389	2	370	1.48e-22	101
3372	sp|Q55EH8|ABCGN_DICDI	22.157	343	259	6	18	357	316	653	2.85e-17	87.4
3374	sp|A1JSL8|Y2891_YERE8	29.605	304	202	4	2	294	5	307	3.31e-24	103
3374	sp|Q93AA7|YBHG_YERPE	29.664	327	214	6	2	317	5	326	8.65e-24	102
3374	sp|B1JSP3|Y2900_YERPY	29.664	327	214	6	2	317	5	326	8.65e-24	102
3374	sp|Q1CFT7|Y2816_YERPN	29.664	327	214	6	2	317	5	326	8.65e-24	102
3374	sp|A7FKJ7|Y2812_YERP3	29.664	327	214	6	2	317	5	326	8.65e-24	102
3374	sp|Q1C912|Y1093_YERPA	29.664	327	214	6	2	317	5	326	8.65e-24	102
3374	sp|B2K8W1|Y1292_YERPB	29.664	327	214	6	2	317	5	326	1.08e-23	102
3374	sp|Q66D37|Y1212_YERPS	29.664	327	214	6	2	317	5	326	1.08e-23	102
3374	sp|A4W8D7|Y1286_ENT38	30.830	253	172	1	45	294	54	306	1.19e-18	88.2
3374	sp|A8AIZ1|Y2332_CITK8	28.413	271	191	1	27	294	36	306	1.56e-16	82.4
3374	sp|B5R785|YBHG_SALG2	28.413	271	191	1	27	294	36	306	2.95e-15	78.6
3374	sp|A9MIT3|YBHG_SALAR	28.413	271	191	1	27	294	36	306	3.01e-15	78.6
3374	sp|Q8ZQP0|YBHG_SALTY	28.044	271	192	1	27	294	36	306	9.42e-15	77.0
3374	sp|Q8Z879|YBHG_SALTI	28.044	271	192	1	27	294	36	306	9.42e-15	77.0
3374	sp|C0PX06|YBHG_SALPC	28.044	271	192	1	27	294	36	306	9.42e-15	77.0
3374	sp|B5QXS4|YBHG_SALEP	28.044	271	192	1	27	294	36	306	9.42e-15	77.0
3374	sp|B5FP83|YBHG_SALDC	28.044	271	192	1	27	294	36	306	9.42e-15	77.0
3374	sp|Q57RE0|YBHG_SALCH	28.044	271	192	1	27	294	36	306	9.42e-15	77.0
3374	sp|B5F095|YBHG_SALA4	28.044	271	192	1	27	294	36	306	9.42e-15	77.0
3374	sp|B5BC09|YBHG_SALPK	27.675	271	193	1	27	294	36	306	4.47e-14	75.1
3374	sp|Q5PG34|YBHG_SALPA	27.675	271	193	1	27	294	36	306	4.47e-14	75.1
3374	sp|B4TQW1|YBHG_SALSV	27.675	271	193	1	27	294	36	306	4.55e-14	75.1
3374	sp|A9MSW1|YBHG_SALPB	27.675	271	193	1	27	294	36	306	4.55e-14	75.1
3374	sp|B4T074|YBHG_SALNS	27.675	271	193	1	27	294	36	306	4.55e-14	75.1
3374	sp|B4TC72|YBHG_SALHS	27.675	271	193	1	27	294	36	306	4.55e-14	75.1
3374	sp|Q92V44|Y5573_RHIME	30.717	293	196	2	28	317	40	328	6.55e-13	71.6
3374	sp|P37626|YHII_ECOLI	27.622	286	166	6	28	289	41	309	1.97e-11	67.4
3495	sp|O07614|YHFO_BACSU	42.857	140	80	0	15	154	3	142	3.16e-33	117
3496	sp|P0AGD0|QACE_KLEAE	74.713	87	22	0	13	99	24	110	1.31e-40	132
3496	sp|P0AGC9|QACE_ECOLX	74.713	87	22	0	13	99	24	110	1.31e-40	132
3496	sp|Q9X2N9|QACF_KLEAE	68.966	87	27	0	13	99	24	110	4.55e-37	124
3496	sp|P0AA23|EBR_SALTM	68.919	74	23	0	13	86	24	97	4.32e-31	108
3496	sp|P0AA24|EBR_PSEAI	68.919	74	23	0	13	86	24	97	4.32e-31	108
3496	sp|P0AA22|EBR_ECOLX	68.919	74	23	0	13	86	24	97	4.32e-31	108
3496	sp|P23895|EMRE_ECOLI	51.136	88	43	0	12	99	23	110	2.92e-23	89.0
3496	sp|Q9HUH5|MTDTR_PSEAE	53.659	82	38	0	18	99	29	110	1.29e-22	87.0
3496	sp|O32227|YVAE_BACSU	43.678	87	49	0	11	97	21	107	7.50e-19	77.8
3496	sp|Q65JB1|EBRA_BACLD	44.444	81	45	0	12	92	24	104	1.44e-14	66.6
3496	sp|P0CW81|EBRA_BACAT	45.783	83	41	2	11	91	23	103	6.42e-14	65.1
3496	sp|Q55339|QACC_STASS	40.741	81	48	0	13	93	23	103	1.22e-13	64.3
3496	sp|P14319|QACC_STAAU	40.741	81	48	0	13	93	23	103	1.47e-13	63.9
3496	sp|P0CW82|EBRB_BACSU	38.202	89	52	1	11	99	22	107	4.38e-13	63.2
3496	sp|Q65JB2|EBRB_BACLD	42.254	71	41	0	21	91	32	102	4.69e-13	63.2
3496	sp|P0CW83|EBRB_BACAT	43.284	67	38	0	25	91	36	102	1.33e-11	59.3
3496	sp|P0CW80|EBRA_BACSU	52.542	59	26	1	12	68	24	82	3.95e-11	57.8
3496	sp|Q8GAI6|NEPB_PAENI	38.028	71	43	1	29	99	90	159	6.55e-11	58.5
3496	sp|Q73V87|MMR_MYCPA	36.364	88	52	2	13	99	23	107	7.64e-11	57.0
3523	sp|P0CC24|NU2C2_AGRST	100.000	33	0	0	1	33	181	213	6.98e-15	68.2
3523	sp|P0CC23|NU2C1_AGRST	100.000	33	0	0	1	33	181	213	6.98e-15	68.2
3523	sp|P0CC49|NU2C2_COFAR	100.000	33	0	0	1	33	181	213	7.11e-15	68.2
3523	sp|Q67IL7|NU2C_ANACO	100.000	33	0	0	1	33	181	213	7.12e-15	68.2
3523	sp|P0CD51|NU2C2_SORBI	100.000	33	0	0	1	33	181	213	7.19e-15	68.2
3523	sp|P0CD43|NU2C2_SACOF	100.000	33	0	0	1	33	181	213	7.19e-15	68.2
3523	sp|P0CC87|NU2C2_LOLPR	100.000	33	0	0	1	33	181	213	7.19e-15	68.2
3523	sp|P0CD50|NU2C1_SORBI	100.000	33	0	0	1	33	181	213	7.19e-15	68.2
3523	sp|P0CD42|NU2C1_SACOF	100.000	33	0	0	1	33	181	213	7.19e-15	68.2
3523	sp|P0CC86|NU2C1_LOLPR	100.000	33	0	0	1	33	181	213	7.19e-15	68.2
3523	sp|P0CC57|NU2C2_DIOEL	100.000	33	0	0	1	33	181	213	7.26e-15	68.2
3523	sp|P0CC55|NU2C2_DAUCA	100.000	33	0	0	1	33	181	213	7.26e-15	68.2
3523	sp|P0CC56|NU2C1_DIOEL	100.000	33	0	0	1	33	181	213	7.26e-15	68.2
3523	sp|P0CC54|NU2C1_DAUCA	100.000	33	0	0	1	33	181	213	7.26e-15	68.2
3523	sp|Q67IK8|NU2C_ENSVE	100.000	33	0	0	1	33	181	213	7.33e-15	68.2
3523	sp|P0CD17|NU2C2_ORYNI	100.000	33	0	0	1	33	181	213	7.33e-15	68.2
3523	sp|P0CD16|NU2C1_ORYNI	100.000	33	0	0	1	33	181	213	7.33e-15	68.2
3523	sp|P0CC81|NU2C2_LACSA	100.000	33	0	0	1	33	181	213	7.40e-15	68.2
3523	sp|P0CC61|NU2C2_EUCGG	100.000	33	0	0	1	33	181	213	7.40e-15	68.2
3523	sp|P0CC80|NU2C1_LACSA	100.000	33	0	0	1	33	181	213	7.40e-15	68.2
3523	sp|P0CC60|NU2C1_EUCGG	100.000	33	0	0	1	33	181	213	7.40e-15	68.2
3523	sp|P0CC48|NU2C1_COFAR	100.000	33	0	0	1	33	181	213	7.47e-15	68.2
3523	sp|P0CD25|NU2C2_PANGI	100.000	33	0	0	1	33	181	213	7.47e-15	68.2
3523	sp|P0CC69|NU2C2_GUIAB	100.000	33	0	0	1	33	181	213	7.47e-15	68.2
3523	sp|P0CD24|NU2C1_PANGI	100.000	33	0	0	1	33	181	213	7.47e-15	68.2
3523	sp|P0CC68|NU2C1_GUIAB	100.000	33	0	0	1	33	181	213	7.47e-15	68.2
3523	sp|P0CC71|NU2C2_HELAN	100.000	33	0	0	1	33	181	213	7.55e-15	68.2
3523	sp|P0CC70|NU2C1_HELAN	100.000	33	0	0	1	33	181	213	7.55e-15	68.2
3523	sp|P0CD49|NU2C2_SOLTU	100.000	33	0	0	1	33	181	213	7.62e-15	68.2
3523	sp|P0CD47|NU2C2_SOLLC	100.000	33	0	0	1	33	181	213	7.62e-15	68.2
3523	sp|P0CD48|NU2C1_SOLTU	100.000	33	0	0	1	33	181	213	7.62e-15	68.2
3523	sp|P0CD46|NU2C1_SOLLC	100.000	33	0	0	1	33	181	213	7.62e-15	68.2
3523	sp|P0CD15|NU2C2_OENPA	100.000	33	0	0	1	33	181	213	7.70e-15	68.2
3523	sp|P0CD13|NU2C2_OENGL	100.000	33	0	0	1	33	181	213	7.70e-15	68.2
3523	sp|P0CD11|NU2C2_OENEH	100.000	33	0	0	1	33	181	213	7.70e-15	68.2
3523	sp|P0CD09|NU2C2_OENBI	100.000	33	0	0	1	33	181	213	7.70e-15	68.2
3523	sp|P0CD14|NU2C1_OENPA	100.000	33	0	0	1	33	181	213	7.70e-15	68.2
3523	sp|P0CD12|NU2C1_OENGL	100.000	33	0	0	1	33	181	213	7.70e-15	68.2
3523	sp|P0CD10|NU2C1_OENEH	100.000	33	0	0	1	33	181	213	7.70e-15	68.2
3523	sp|P0CD08|NU2C1_OENBI	100.000	33	0	0	1	33	181	213	7.70e-15	68.2
3523	sp|P0CD45|NU2C2_SOLBU	100.000	33	0	0	1	33	181	213	7.77e-15	68.2
3523	sp|P0CD01|NU2C2_NICTO	100.000	33	0	0	1	33	181	213	7.77e-15	68.2
3523	sp|P0CC97|NU2C2_NICSY	100.000	33	0	0	1	33	181	213	7.77e-15	68.2
3523	sp|P0CC35|NU2C2_ATRBE	100.000	33	0	0	1	33	181	213	7.77e-15	68.2
3523	sp|P0CD44|NU2C1_SOLBU	100.000	33	0	0	1	33	181	213	7.77e-15	68.2
3523	sp|P0CD00|NU2C1_NICTO	100.000	33	0	0	1	33	181	213	7.77e-15	68.2
3523	sp|P0CC96|NU2C1_NICSY	100.000	33	0	0	1	33	181	213	7.77e-15	68.2
3523	sp|P0CC34|NU2C1_ATRBE	100.000	33	0	0	1	33	181	213	7.77e-15	68.2
3523	sp|P0CD39|NU2C2_RANMC	100.000	33	0	0	1	33	181	213	8.08e-15	68.2
3523	sp|P0CC89|NU2C2_LOTJA	100.000	33	0	0	1	33	181	213	8.08e-15	68.2
3523	sp|P0CD38|NU2C1_RANMC	100.000	33	0	0	1	33	181	213	8.08e-15	68.2
3523	sp|P0CC88|NU2C1_LOTJA	100.000	33	0	0	1	33	181	213	8.08e-15	68.2
3523	sp|P0CD07|NU2C2_OENAR	100.000	33	0	0	1	33	181	213	8.16e-15	68.2
3523	sp|P0CD06|NU2C1_OENAR	100.000	33	0	0	1	33	181	213	8.16e-15	68.2
3523	sp|P0CC47|NU2C2_CITSI	100.000	33	0	0	1	33	181	213	8.48e-15	68.2
3523	sp|P0CC46|NU2C1_CITSI	100.000	33	0	0	1	33	181	213	8.48e-15	68.2
3523	sp|P0CC79|NU2C2_JASNU	96.970	33	1	0	1	33	181	213	2.36e-14	67.0
3523	sp|P0CC78|NU2C1_JASNU	96.970	33	1	0	1	33	181	213	2.36e-14	67.0
3523	sp|P0CD27|NU2C2_PELHO	96.970	33	1	0	1	33	171	203	2.76e-14	66.6
3523	sp|P0CD26|NU2C1_PELHO	96.970	33	1	0	1	33	171	203	2.76e-14	66.6
3523	sp|Q67ID0|NU2C_ALLTE	100.000	32	0	0	2	33	182	213	3.70e-14	66.2
3523	sp|P0CC59|NU2C2_DRIGR	100.000	32	0	0	2	33	182	213	3.74e-14	66.2
3523	sp|P0CC58|NU2C1_DRIGR	100.000	32	0	0	2	33	182	213	3.74e-14	66.2
3523	sp|Q67IB5|NU2C_MAIRA	100.000	32	0	0	2	33	182	213	3.81e-14	66.2
3523	sp|P0CC26|NU2C2_AMBTC	100.000	32	0	0	2	33	182	213	3.81e-14	66.2
3523	sp|P0CC25|NU2C1_AMBTC	100.000	32	0	0	2	33	182	213	3.81e-14	66.2
3523	sp|P0CC75|NU2C2_ILLOL	100.000	32	0	0	2	33	164	195	3.81e-14	66.2
3523	sp|P0CC74|NU2C1_ILLOL	100.000	32	0	0	2	33	164	195	3.81e-14	66.2
3523	sp|P0CD33|NU2C2_PLAOC	100.000	32	0	0	2	33	182	213	3.89e-14	66.2
3523	sp|P0CC85|NU2C2_LIRTU	100.000	32	0	0	2	33	182	213	3.89e-14	66.2
3523	sp|P0CC65|NU2C2_GOSBA	100.000	32	0	0	2	33	182	213	3.89e-14	66.2
3523	sp|P0CC43|NU2C2_CERDE	100.000	32	0	0	2	33	182	213	3.89e-14	66.2
3523	sp|P0CD32|NU2C1_PLAOC	100.000	32	0	0	2	33	182	213	3.89e-14	66.2
3523	sp|P0CC84|NU2C1_LIRTU	100.000	32	0	0	2	33	182	213	3.89e-14	66.2
3523	sp|P0CC64|NU2C1_GOSBA	100.000	32	0	0	2	33	182	213	3.89e-14	66.2
3523	sp|P0CC42|NU2C1_CERDE	100.000	32	0	0	2	33	182	213	3.89e-14	66.2
3523	sp|Q9XQ96|NU2C_BRANA	96.970	33	1	0	1	33	181	213	3.93e-14	66.2
3523	sp|P0CC95|NU2C2_NANDO	100.000	32	0	0	2	33	182	213	3.96e-14	66.2
3523	sp|P0CC94|NU2C1_NANDO	100.000	32	0	0	2	33	182	213	3.96e-14	66.2
3523	sp|Q67IC4|NU2C_ASPOF	100.000	32	0	0	2	33	182	213	3.96e-14	66.2
3523	sp|P0CD31|NU2C2_PIPCE	100.000	32	0	0	2	33	182	213	3.96e-14	66.2
3523	sp|P0CD30|NU2C1_PIPCE	100.000	32	0	0	2	33	182	213	3.96e-14	66.2
3523	sp|P0CD53|NU2C2_SPIOL	100.000	32	0	0	2	33	182	213	4.00e-14	66.2
3523	sp|P0CC37|NU2C2_BUXMI	100.000	32	0	0	2	33	182	213	4.00e-14	66.2
3523	sp|P0CD52|NU2C1_SPIOL	100.000	32	0	0	2	33	182	213	4.00e-14	66.2
3523	sp|P0CC36|NU2C1_BUXMI	100.000	32	0	0	2	33	182	213	4.00e-14	66.2
3523	sp|Q67ID9|NU2C_SISMO	100.000	32	0	0	2	33	182	213	4.04e-14	66.2
3523	sp|P0CC45|NU2C2_CHLSC	100.000	32	0	0	2	33	182	213	4.04e-14	66.2
3523	sp|P0CC44|NU2C1_CHLSC	100.000	32	0	0	2	33	182	213	4.04e-14	66.2
3523	sp|P0CD29|NU2C2_PHAVU	100.000	32	0	0	2	33	164	195	4.04e-14	66.2
3523	sp|P0CD28|NU2C1_PHAVU	100.000	32	0	0	2	33	164	195	4.04e-14	66.2
3523	sp|P0CD57|NU2C2_VITVI	100.000	32	0	0	2	33	182	213	4.08e-14	66.2
3523	sp|P0CC67|NU2C2_GOSHI	100.000	32	0	0	2	33	182	213	4.08e-14	66.2
3523	sp|P0CC39|NU2C2_CALFG	100.000	32	0	0	2	33	182	213	4.08e-14	66.2
3523	sp|P0CD56|NU2C1_VITVI	100.000	32	0	0	2	33	182	213	4.08e-14	66.2
3523	sp|P0CC66|NU2C1_GOSHI	100.000	32	0	0	2	33	182	213	4.08e-14	66.2
3523	sp|P0CC38|NU2C1_CALFG	100.000	32	0	0	2	33	182	213	4.08e-14	66.2
3523	sp|Q67IA3|NU2C_YUCGL	100.000	32	0	0	2	33	182	213	4.12e-14	66.2
3523	sp|Q67IA9|NU2C_MUSCM	100.000	32	0	0	2	33	182	213	4.12e-14	66.2
3523	sp|P0CC51|NU2C2_CUCSA	100.000	32	0	0	2	33	182	213	4.12e-14	66.2
3523	sp|P0CC50|NU2C1_CUCSA	100.000	32	0	0	2	33	182	213	4.12e-14	66.2
3523	sp|Q67IA6|NU2C_NAREL	100.000	32	0	0	2	33	182	213	4.16e-14	66.2
3523	sp|Q67IE2|NU2C_PHOTN	100.000	32	0	0	2	33	182	213	4.24e-14	66.2
3523	sp|P0CC41|NU2C2_CARPA	100.000	32	0	0	2	33	182	213	4.24e-14	66.2
3523	sp|P0CC40|NU2C1_CARPA	100.000	32	0	0	2	33	182	213	4.24e-14	66.2
3523	sp|P0CD35|NU2C2_POPTR	100.000	32	0	0	2	33	182	213	4.46e-14	65.9
3523	sp|P0CD34|NU2C1_POPTR	100.000	32	0	0	2	33	182	213	4.46e-14	65.9
3523	sp|P0CC93|NU2C2_MORIN	100.000	32	0	0	2	33	182	213	4.50e-14	65.9
3523	sp|P0CC92|NU2C1_MORIN	100.000	32	0	0	2	33	182	213	4.50e-14	65.9
3523	sp|P0CC63|NU2C2_SOYBN	100.000	32	0	0	2	33	182	213	4.59e-14	65.9
3523	sp|P0CD05|NU2C2_NYMAL	96.970	33	1	0	1	33	181	213	4.59e-14	65.9
3523	sp|P0CC62|NU2C1_SOYBN	100.000	32	0	0	2	33	182	213	4.59e-14	65.9
3523	sp|P0CD04|NU2C1_NYMAL	96.970	33	1	0	1	33	181	213	4.59e-14	65.9
3523	sp|P0CC33|NU2C2_ARATH	96.970	33	1	0	1	33	181	213	5.11e-14	65.9
3523	sp|P0CC32|NU2C1_ARATH	96.970	33	1	0	1	33	181	213	5.11e-14	65.9
3523	sp|B1NTR4|NU2C_TRACE	96.970	33	1	0	1	33	181	213	5.21e-14	65.9
3523	sp|P0CC77|NU2C2_IPOPU	96.970	33	1	0	1	33	181	213	5.26e-14	65.9
3523	sp|P0CC76|NU2C1_IPOPU	96.970	33	1	0	1	33	181	213	5.26e-14	65.9
3523	sp|P0CC22|NU2C2_ACOCL	96.970	33	1	0	1	33	181	213	5.31e-14	65.9
3523	sp|P0CC30|NU2C2_ACOCI	96.970	33	1	0	1	33	181	213	5.31e-14	65.9
3523	sp|P0CC21|NU2C1_ACOCL	96.970	33	1	0	1	33	181	213	5.31e-14	65.9
3523	sp|P0CC20|NU2C1_ACOCI	96.970	33	1	0	1	33	181	213	5.31e-14	65.9
3523	sp|Q589A5|NU2C_SILLA	96.875	32	1	0	2	33	182	213	1.37e-13	64.7
3523	sp|P0CC91|NU2C2_MANES	96.875	32	1	0	2	33	182	213	1.48e-13	64.7
3523	sp|P0CC90|NU2C1_MANES	96.875	32	1	0	2	33	182	213	1.48e-13	64.7
3523	sp|P0CD03|NU2C2_NUPAD	96.875	32	1	0	2	33	182	213	2.41e-13	63.9
3523	sp|P0CD02|NU2C1_NUPAD	96.875	32	1	0	2	33	182	213	2.41e-13	63.9
3523	sp|P0CC83|NU2C2_LEMMI	96.875	32	1	0	2	33	182	213	2.53e-13	63.9
3523	sp|P0CC82|NU2C1_LEMMI	96.875	32	1	0	2	33	182	213	2.53e-13	63.9
3523	sp|Q67IB2|NU2C_MUIMA	96.875	32	1	0	2	33	182	213	2.96e-13	63.5
3523	sp|P0CD23|NU2C2_ORYSJ	93.939	33	2	0	1	33	181	213	3.11e-13	63.5
3523	sp|P0CD21|NU2C2_ORYSI	93.939	33	2	0	1	33	181	213	3.11e-13	63.5
3523	sp|P0CD19|NU2C2_ORYSA	93.939	33	2	0	1	33	181	213	3.11e-13	63.5
3523	sp|P0CC73|NU2C2_HORVU	93.939	33	2	0	1	33	181	213	3.11e-13	63.5
3523	sp|P0CD22|NU2C1_ORYSJ	93.939	33	2	0	1	33	181	213	3.11e-13	63.5
3523	sp|P0CD20|NU2C1_ORYSI	93.939	33	2	0	1	33	181	213	3.11e-13	63.5
3523	sp|P0CD18|NU2C1_ORYSA	93.939	33	2	0	1	33	181	213	3.11e-13	63.5
3523	sp|P0CC72|NU2C1_HORVU	93.939	33	2	0	1	33	181	213	3.11e-13	63.5
3523	sp|P0CC99|NU2C2_TOBAC	93.939	33	2	0	1	33	181	213	3.14e-13	63.5
3523	sp|P0CC98|NU2C1_TOBAC	93.939	33	2	0	1	33	181	213	3.14e-13	63.5
3523	sp|P0CD59|NU2C2_MAIZE	93.939	33	2	0	1	33	181	213	3.17e-13	63.5
3523	sp|P0CD58|NU2C1_MAIZE	93.939	33	2	0	1	33	181	213	3.17e-13	63.5
3523	sp|P0CC53|NU2C2_CYCTA	93.939	33	2	0	1	33	163	195	3.43e-13	63.5
3523	sp|P0CC52|NU2C1_CYCTA	93.939	33	2	0	1	33	163	195	3.43e-13	63.5
3523	sp|P0CD55|NU2C2_WHEAT	90.909	33	3	0	1	33	181	213	5.11e-13	63.2
3523	sp|P0CD54|NU2C1_WHEAT	90.909	33	3	0	1	33	181	213	5.11e-13	63.2
3523	sp|P0CD41|NU2C2_SACHY	93.939	33	2	0	1	33	181	213	1.28e-12	62.0
3523	sp|P0CD40|NU2C1_SACHY	93.939	33	2	0	1	33	181	213	1.28e-12	62.0
3523	sp|Q67IG8|NU2C_COECR	93.750	32	2	0	2	33	182	213	2.09e-12	61.2
3523	sp|P0CC31|NU2C2_ANTAG	84.848	33	5	0	1	33	163	195	1.35e-11	58.9
3523	sp|P0CC29|NU2C1_ANTAG	84.848	33	5	0	1	33	163	195	1.35e-11	58.9
3523	sp|Q32RP6|NU2C_ZYGCR	81.818	33	6	0	1	33	161	193	7.37e-11	57.0
3523	sp|P0CC28|NU2C2_ANGEV	84.848	33	5	0	1	33	163	195	8.37e-11	56.6
3523	sp|P0CC27|NU2C1_ANGEV	84.848	33	5	0	1	33	163	195	8.37e-11	56.6
3530	sp|A4QKN5|YCF2_CAPBU	100.000	112	0	0	1	112	393	504	2.93e-69	227
3530	sp|A4QLN7|YCF2_LOBMA	96.429	112	4	0	1	112	393	504	2.04e-65	216
3530	sp|P56786|YCF2_ARATH	94.737	114	4	1	1	112	393	506	8.67e-64	212
3530	sp|A4QJX4|YCF2_OLIPU	94.737	114	4	1	1	112	393	506	9.28e-64	211
3530	sp|A4QK61|YCF2_ARAHI	94.643	112	6	0	1	112	393	504	9.46e-64	211
3530	sp|A4QKZ7|YCF2B_CRUWA	93.860	114	5	1	1	112	395	508	4.13e-63	210
3530	sp|A4QKX4|YCF2A_CRUWA	93.860	114	5	1	1	112	395	508	4.13e-63	210
3530	sp|A4QLX6|YCF2_NASOF	92.982	114	6	1	1	112	393	506	6.05e-62	206
3530	sp|A4QJP2|YCF2_AETGR	91.964	112	9	0	1	112	393	504	1.86e-61	205
3530	sp|A4QKE8|YCF2_BARVE	92.105	114	7	1	1	112	393	506	9.58e-61	203
3530	sp|A4QLE9|YCF2_LEPVR	92.105	114	7	1	1	112	393	506	1.09e-60	203
3530	sp|A4QJF8|YCF2_AETCO	90.351	114	9	1	1	112	393	506	1.12e-59	200
3530	sp|A4QL62|YCF2_DRANE	89.474	114	10	1	1	112	393	506	1.57e-58	197
3530	sp|B1A978|YCF2_CARPA	86.607	112	15	0	1	112	393	504	1.06e-55	189
3530	sp|Q332R7|YCF2_LACSA	83.929	112	18	0	1	112	393	504	1.14e-54	186
3530	sp|Q68RU4|YCF2_PANGI	84.821	112	17	0	1	112	194	305	1.30e-54	186
3530	sp|A0A379|YCF2_COFAR	84.821	112	17	0	1	112	390	501	2.33e-54	185
3530	sp|Q2L949|YCF2_GOSHI	85.714	112	16	0	1	112	393	504	3.83e-54	184
3530	sp|Q0G9F7|YCF2_LIRTU	84.821	112	17	0	1	112	394	505	5.98e-54	184
3530	sp|B2LMN7|YCF2_GUIAB	82.143	112	20	0	1	112	393	504	7.62e-54	183
3530	sp|A0ZZ78|YCF2_GOSBA	85.586	111	16	0	1	111	393	503	1.42e-53	182
3530	sp|Q0G9Q1|YCF2_DAUCA	83.036	112	19	0	1	112	195	306	1.46e-53	182
3530	sp|Q09FP8|YCF2_NANDO	84.821	112	17	0	1	112	401	512	1.56e-53	182
3530	sp|Q0ZIV6|YCF2_VITVI	84.211	114	16	1	1	112	393	506	1.77e-53	182
3530	sp|A6MM80|YCF2_BUXMI	83.929	112	18	0	1	112	395	506	7.37e-53	181
3530	sp|Q09MB4|YCF2_CITSI	83.036	112	19	0	1	112	393	504	7.73e-53	180
3530	sp|P09976|YCF2_TOBAC	81.250	112	21	0	1	112	393	504	8.08e-52	177
3530	sp|Q3C1N4|YCF2_NICSY	81.250	112	21	0	1	112	393	504	8.08e-52	177
3530	sp|Q33BV3|YCF2_NICTO	81.250	112	21	0	1	112	393	504	8.16e-52	177
3530	sp|Q2MIC5|YCF2_SOLBU	81.250	112	21	0	1	112	393	504	8.24e-52	177
3530	sp|Q27RY7|YCF2_SOLTU	81.250	112	21	0	1	112	393	504	8.32e-52	177
3530	sp|P61242|YCF2_SOLLC	81.250	112	21	0	1	112	393	504	8.32e-52	177
3530	sp|A6MMG6|YCF2_CHLSC	83.784	111	18	0	1	111	398	508	8.57e-52	177
3530	sp|Q14F97|YCF2_POPAL	83.036	112	19	0	1	112	393	504	1.19e-51	177
3530	sp|A4GYV4|YCF2_POPTR	83.036	112	19	0	1	112	393	504	1.31e-51	177
3530	sp|Q8S8V2|YCF2A_ATRBE	80.357	112	22	0	1	112	393	504	4.63e-51	175
3530	sp|Q8S8U1|YCF2B_ATRBE	80.357	112	22	0	1	112	393	504	4.72e-51	175
3530	sp|A8SEE7|YCF2_CERDE	83.636	110	18	0	3	112	395	504	4.95e-51	175
3530	sp|Q7Y667|YCF2_CALFG	82.143	112	20	0	1	112	389	500	6.25e-51	175
3530	sp|Q09FY5|YCF2_PLAOC	81.579	114	19	1	1	112	393	506	3.35e-50	173
